Sun Apr 22 18:38:15 2018    simple_plot_profile_3.prof

         256094 function calls (251833 primitive calls) in 64.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <string>:1(DecimalTuple)
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:291(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:1(ModuleInfo)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/widgets.py:1956(RectangleSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/atexit.py:6(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/__init__.py:21(add_simple_pole)
        7    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        9    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/rcsetup.py:299(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/ticker.py:489(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/copy_reg.py:14(pickle)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/stat.py:49(S_ISREG)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/colorbar.py:220(ColorbarBase)
        6    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/cbook/_backports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/_pylab_helpers.py:115(set_active)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_tools.py:381(ToolQuit)
        4    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:434(__len__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1538(Wm)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:104(CFunctionType)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend_handler.py:444(__init__)
        3    0.000    0.000    0.000    0.000 {math.sin}
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/gridspec.py:497(__hash__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/_lib/decorator.py:84(FunctionMaker)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/special/_spherical_bessel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(Match)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/animation.py:850(HTMLWriter)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:2087(_get_output_canvas)
        8    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/mathtext.py:1860(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/sparse/dia.py:18(dia_matrix)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:1008(daemon)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tokenize.py:47(maybe)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backends/_backend_tk.py:567(set_window_title)
        3    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/core/quaddiff.py:100(add_zero)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/synchronize.py:84(_make_methods)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:2952(set_axis_on)
        1    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/core/quaddiff.py:17(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/_differentialevolution.py:216(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/mathtext.py:3222(MathTextParser)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/projections/__init__.py:31(get_projection_names)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/tz/_common.py:263(tzrangebase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/subprocess.py:647(Popen)
        8    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/offsetbox.py:142(OffsetBox)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backends/windowing.py:30(__del__)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/core.py:1360(getmask)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:72(Random)
        1    0.000    0.000    0.000    0.000 <string>:1(Arguments)
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/cbook/__init__.py:1226(clear)
        7    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/_cm.py:60(cubehelix)
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_tools.py:829(ToolZoom)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgSpec)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/arrayprint.py:1466(set_string_function)
        3    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/core/quaddiff.py:103(add_dblpole)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/special/spfun_stats.py:33(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/afm.py:329(AFM)
        9    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:3287(__str__)
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/_lib/_version.py:78(_compare_version)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgInfo)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/linalg/linalg.py:100(get_linalg_error_extobj)
        9    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:365(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/plot/baseplotter.py:20(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/lib/_iotools.py:266(NameValidator)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/tri/triplot.py:1(<module>)
        5    0.000    0.000    0.000    0.000 {method 'flush' of 'file' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/httplib.py:715(HTTPConnection)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend_handler.py:82(adjust_drawing_area)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/numeric.py:2868(_setdef)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/offsetbox.py:976(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/table.py:153(CustomCell)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/special/lambertw.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/ticker.py:1302(PercentFormatter)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/linalg/_procrustes.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/integrate/_ode.py:1155(lsoda)
        4    0.000    0.000    0.000    0.000 {built-in method register}
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/animation.py:757(_init_from_registry)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:1767(AffineBase)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/parser/_parser.py:247(parserinfo)
        8    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/collections.py:173(get_paths)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/collections.py:387(Counter)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/cbook/__init__.py:820(Null)
        2    0.000    0.000    0.000    0.000 {built-in method getvar}
        4    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/linalg/_decomp_polar.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/queues.py:370(_make_methods)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/integrate/_ode.py:752(vode)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/_layoutbox.py:52(LayoutBox)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/encodings/hex_codec.py:27(hex_decode)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/text.py:524(_update_clip_properties)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/fontconfig_pattern.py:38(FontconfigPatternParser)
        4    0.000    0.000    0.000    0.000 {posix.WIFEXITED}
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:1404(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_tools.py:25(Cursors)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/gzip.py:36(GzipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:66(_localized_day)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/tri/triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/tri/triinterpolate.py:241(LinearTriInterpolator)
        7    0.000    0.000    0.000    0.000 /home/pablo/Santiago/otros/dq-python/quad-diff/quaddiff/plot/baseplotter.py:58(clear_trajectories)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/sre_parse.py:790(expand_template)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/gridspec.py:143(_normalize)
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:4274(postParse)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2393(CompositeGenericTransform)
        7    0.000    0.000    0.000    0.000 {method 'isalnum' of 'unicode' objects}
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/_lib/_threadsafety.py:50(non_reentrant)
        5    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/rcsetup.py:577(validate_svg_fonttype)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tempfile.py:372(_TemporaryFileWrapper)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:995(isAlive)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:1727(wm_title)
        8    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/artist.py:1049(mouseover)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:1441(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/textpath.py:27(TextToPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tokenize.py:46(any)
        1    0.000    0.000    0.000    0.000 {_codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backends/_backend_tk.py:507(_get_toolmanager)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/offsetbox.py:573(DrawingArea)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/extras.py:1494(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:1242(Transform)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/figure.py:168(__contains__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/widgets.py:27(LockDraw)
        2    0.000    0.000    0.000    0.000 {posix.getcwd}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/unittest/loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/queues.py:56(Queue)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/sparse/extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/distutils/fancy_getopt.py:33(FancyGetopt)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/pool.py:446(close)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend_handler.py:266(__init__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/rrule.py:1102(_iterinfo)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/integrate/_ode.py:102(ode)
